"Age, ka","Elevation, m"
12300,-2.23
12400,-3.08
12500,-3.13
12600,-12
12700,5.48
12800,-1.71
12900,2.5
13000,2
13100,-7
13200,-8
13300,-7
13400,-1
13500,-0.08
13600,-0.2
13700,-1.17
13800,-2.13
13900,-1.5
14000,-9
14100,-10
14200,-9
14300,-1
14400,-0.59
14500,-2.72
14600,-4.85
14700,-9.4
14800,-10
14900,-11
15000,-12
15100,-14
15200,-10
15300,0
15400,10
15500,15
15600,16.88
15700,5.8
15800,1.86
15900,1.4
16000,0.93
16100,0.46
16200,-14
16300,-16
16400,-14
16500,3.1
16600,7.22
16700,9.66
16800,8.49
16900,6.79
17000,6.26
17100,5.72
17200,7.09
17300,5.25
17400,5.24
17500,4.15
17600,-2.05
17700,-1.76
17800,10.14
17900,8
18000,-17
18100,-18
18200,-16
18300,-12.28
18400,-12.22
18500,-12.15
18600,-12.09
18700,-12.02
18800,-12.08
18900,-12.17
19000,-12.26
19100,-12.34
19200,-12.43
19300,-7.9
19400,-13.64
19500,-1.59
19600,7.15
19700,7.72
19800,2.86
19900,1.94
20000,3.59
20100,-1.07
20200,-3.57
20300,0.8
20400,1.25
20500,2.53
20600,1.49
20700,4.09
20800,3.62
20900,3.14
21000,2.66
21100,3.39
21200,7.4
21300,-14.45
21400,-13.02
21500,-12.52
21600,-13.76
21700,-18
21800,-20
21900,-18
22000,-10.96
22100,-10
22200,-9.04
22300,-8.09
22400,-7.13
22500,-6.18
22600,-5.22
22700,-4.26
22800,-3.31
22900,-2.35
23000,-1.4
23100,-0.44
23200,-0.58
23300,-3.62
23400,5.58
23500,4.01
23600,-0.78
23700,-9.21
23800,-17.64
23900,-31.51
24000,-32.21
24100,-32.91
24200,-23.38
24300,-36.08
24400,-28.52
24500,-10.62
24600,-11.75
24700,-12.9
24800,-33.86
24900,12.87
25000,11.61
25100,1.94
25200,-7.08
25300,-16.09
25400,-6.97
25500,2.15
25600,1.3
25700,0.45
25800,-12.04
25900,-9.97
26000,-7.9
26100,-5.83
26200,-3.77
26300,10.69
26400,25.14
26500,23.14
26600,2.72
26700,38.79
26800,18.39
26900,2.47
27000,-14.58
27100,-2.17
27200,-10.47
27300,17.83
27400,16.08
27500,14.39
27600,-4.67
27700,-23.73
27800,-24.41
27900,-26.45
28000,-30
28100,-32
28200,-20
28300,19.5
28400,18.97
28500,18.43
28600,19.09
28700,18.64
28800,5.62
28900,-7.4
29000,7.82
29100,3.72
29200,-1.84
29300,-7.41
29400,-8.78
29500,-9
29600,-12
29700,-13
29800,-10
29900,0
30000,3
30100,4.18
30200,3.8
30300,3.43
30400,3.06
30500,5.61
30600,8.17
30700,10.73
30800,13.29
30900,15.84
31000,16.27
31100,11.51
31200,11.31
31300,11.11
31400,10.89
31500,10.68
31600,10.46
31700,5
31800,-4
31900,-6
32000,-4
32100,0
32200,4.68
32300,-0.26
32400,31
32500,28.41
32600,36.48
32700,-8.03
32800,-8.21
32900,-12
33000,-10
33100,5.86
33200,11.22
33300,16.59
33400,21.95
33500,-7.01
33600,26
33700,40
33800,42.55
33900,42.81
34000,42.74
34100,42.67
34200,47.07
34300,45
34400,30
34500,6
34600,6
34700,15
34800,17.48
34900,29.55
35000,34.25
35100,38.95
35200,41.59
35300,45.19
35400,41.41
35500,54.34
35600,32.17
35700,49.18
35800,49
35900,35
36000,22
36100,10
36200,8
36300,12
36400,17
36500,19
36600,19.27
36700,19.09
36800,26.13
36900,25.65
37000,25.17
37100,43.55
37200,40
37300,34
37400,30
37500,26
37600,23
37700,21
37800,20
37900,19
38000,18
38100,17
38200,15
38300,13
38400,11
38500,9
38600,7.5
38700,6
38800,5.5
38900,5
39000,5.5
39100,6
39200,6.5
39300,7
39400,8
39500,9
39600,12
39700,15
39800,19
39900,22
40000,17
40100,18.03
40200,18.14
40300,18.25
40400,18.36
40500,18.47
40600,30.71
40700,31.69
40800,32.68
40900,33.67
41000,34.66
41100,25.42
41200,25.29
41300,24
41400,22
41500,20
41600,18
41700,16
41800,14
41900,11
42000,8
42100,6
42200,5
42300,5
42400,6
42500,7
42600,9
42700,15
42800,25
42900,32
43000,43
43100,52
43200,58
43300,62
43400,63
43500,64.55
43600,64.52
43700,64.5
43800,72.26
43900,73.1
44000,73.95
44100,74.8
44200,75.62
44300,76.44
44400,77.26
44500,66.52
44600,58
44700,51
44800,47
44900,44
45000,40
45100,38
45200,37
45300,37
45400,38
45500,40
45600,50
45700,55
45800,60
45900,65
46000,70
46100,75
46200,76.33
46300,75
46400,70
46500,65
46600,56
46700,47
46800,43
46900,45
47000,48
47100,55
47200,60
47300,62.33
47400,60
47500,58
47600,55
47700,52
47800,51
47900,52
48000,53
48100,55
48200,61
48300,65
48400,69.25
48500,74.79
48600,73.93
48700,71
48800,62
48900,58
49000,52
49100,50
49200,52
49300,65
49400,73
49500,79
49600,80.81
49700,80.64
49800,60.93
49900,61.25
50000,58.92
50100,59.92
50200,60.92
50300,61.93
50400,62.93
50500,27
50600,26
50700,36.95
50800,55.25
50900,56.71
51000,53.43
51100,53.95
51200,54.47
51300,54.99
51400,55.51
51500,59.88
51600,64.53
51700,69.18
51800,73.84
51900,76.74
52000,77.34
52100,87.96
52200,91.61
52300,100.12
52400,121.87
52500,124.56
52600,127.26
52700,129.96
52800,132.65
52900,77.71
53000,78.96
53100,80.23
53200,83.22
53300,89.26
53400,94.32
53500,91.77
53600,92
53700,25
53800,26
53900,38
54000,54
54100,60.28
54200,66.07
54300,66.85
54400,67.93
54500,69
54600,70.08
54700,63.44
54800,30
54900,28
55000,37.72
55100,49.8
55200,48.22
55300,46.64
55400,45.06
55500,49.44
55600,43.5
55700,42.97
55800,44.77
55900,44.83
56000,44.63
56100,44.4
56200,44.18
56300,43.95
56400,42.92
56500,38.62
56600,33
56700,29
56800,22
56900,20
57000,21
57100,23
57200,27
57300,32
57400,34.93
57500,36.93
57600,38.92
57700,40.92
57800,42.92
57900,46.64
58000,43.33
58100,48.57
58200,48.12
58300,47
58400,45.88
58500,44.76
58600,49.7
58700,49.69
58800,49.69
58900,49.68
59000,49.67
59100,49.66
59200,49.65
59300,49.65
59400,49.64
59500,49.63
59600,49.62
59700,49.61
59800,50.16
59900,50.25
60000,50.34
60100,40
60200,32
60300,29
60400,26
60500,27
60600,29
60700,32
60800,42
60900,48
61000,50
61100,51.75
61200,51.86
61300,45.72
61400,45.87
61500,46.02
61600,46.18
61700,46.33
61800,52.51
61900,52.62
62000,52.73
62100,52.84
62200,52.95
62300,51.02
62400,51.94
62500,52.87
62600,53.8
62700,54.72
62800,55.38
62900,54.66
63000,53.93
63100,50
63200,36
63300,25
63400,19
63500,11
63600,9
63700,8
63800,8
63900,9
64000,10
64100,12
64200,15
64300,22
64400,25
64500,22
64600,23.6
64700,25.07
64800,26.55
64900,28.02
65000,29.49
65100,30.96
65200,32.43
65300,33.91
65400,35.38
65500,36.85
65600,38.32
65700,39.8
65800,41.27
65900,42.74
66000,44.21
66100,42
66200,38
66300,25
66400,19
66500,15
66600,14
66700,16
66800,20
66900,33
67000,38
67100,38.76
67200,27.38
67300,28.66
67400,29.94
67500,31.23
67600,32.51
67700,33.79
67800,35.07
67900,36.36
68000,37.64
68100,38.92
68200,40.2
68300,41.49
68400,42.77
68500,44.05
68600,45.34
68700,46.62
68800,35.58
68900,36.89
69000,38.19
69100,46
69200,44
69300,40
69400,37
69500,30
69600,25
69700,21
69800,18
69900,16
70000,13
70100,11
70200,10
70300,11
70400,12
70500,15
70600,20
70700,23
70800,25
70900,26
71000,3
71100,5
71200,14.73
71300,28.44
71400,28.62
71500,28.8
71600,28.98
71700,29.16
71800,29.34
71900,29.53
72000,29.71
72100,29.89
72200,30.07
72300,30.25
72400,30.43
72500,30.61
72600,30.79
72700,30.97
72800,31.15
72900,31.33
73000,31.51
73100,35.75
73200,36.12
73300,36.48
73400,36.85
73500,37.21
73600,37.58
73700,37.94
73800,38.31
73900,38.68
74000,39.04
74100,39.41
74200,39.77
74300,41.15
74400,43.29
74500,44.93
74600,45.38
74700,43.24
74800,41.11
74900,38.97
75000,36.84
75100,33.2
75200,32.43
75300,31.66
75400,30.89
75500,30.12
75600,29.36
75700,28.59
75800,0.8
75900,1.09
76000,1.39
76100,16.11
76200,17.45
76300,18.89
76400,20.43
76500,21.97
76600,23.5
76700,25.04
76800,24
76900,15
77000,11
77100,8
77200,7
77300,8
77400,10
77500,18
77600,26
77700,29
77800,31.53
77900,33.21
78000,33.51
78100,33.81
78200,34.11
78300,34.51
78400,35.5
78500,36.49
78600,37.48
78700,38.47
78800,39.46
78900,40.45
79000,41.44
79100,42.43
79200,43.42
79300,44.41
79400,45.4
79500,46.39
79600,47.38
79700,48.37
79800,49.25
79900,49.83
80000,50.42
80100,51.01
80200,51.6
80300,52.19
80400,52.78
80500,53.37
80600,53.96
80700,54.55
80800,55.14
80900,45.44
81000,46.04
81100,46
81200,45.5
81300,45
81400,43
81500,40
81600,36
81700,32
81800,28
81900,24
82000,19
82100,16
82200,14
82300,13
82400,12
82500,12
82600,13
82700,14
82800,16
82900,19
83000,25
83100,32
83200,41.15
83300,54.42
83400,56.11
83500,57.8
83600,47.1
83700,48.58
83800,42.65
83900,47.52
84000,40
84100,-5
84200,-3
84300,0.77
84400,25.34
84500,25.29
84600,25.24
84700,25.19
84800,25.14
84900,25.09
85000,25.05
85100,25
85200,24.95
85300,26
85400,24
85500,22
85600,19
85700,17
85800,15
85900,12
86000,9
86100,7
86200,6
86300,5
86400,6
86500,7
86600,10
86700,25
86800,14.55
86900,14.66
87000,14.77
87100,14.88
87200,14.99
87300,15.1
87400,15.22
87500,15.33
87600,15.44
87700,15.55
87800,15.66
87900,14
88000,7
88100,10
88200,16
88300,27
88400,29.33
88500,29.12
88600,28.91
88700,28.7
88800,28.49
88900,28.28
89000,28.07
89100,27.86
89200,27.65
89300,27.44
89400,27.22
89500,27.01
89600,26.8
89700,26.59
89800,26.38
89900,2
90000,10.31
90100,10.57
90200,10.82
90300,11.07
90400,11.32
90500,11.57
90600,11.82
90700,12.07
90800,12.32
90900,12.57
91000,12.82
91100,13.07
91200,13.32
91300,13.57
91400,13.83
91500,12
91600,5
91700,2
91800,4
91900,10
92000,22
92100,28.13
92200,38.31
92300,27.09
92400,26.58
92500,29.23
92600,32.04
92700,34.59
92800,37.12
92900,41.59
93000,43.28
93100,44.97
93200,46.65
93300,48.82
93400,51.5
93500,48
93600,44.77
93700,46.85
93800,48.94
93900,51.03
94000,53.11
94100,55.2
94200,57.28
94300,59.37
94400,61.46
94500,63.54
94600,38
94700,47.74
94800,51.7
94900,55.3
95000,58.89
95100,61.43
95200,62.83
95300,64.24
95400,65.65
95500,67.05
95600,68.46
95700,69.87
95800,71.27
95900,70
96000,66
96100,60
96200,54
96300,44
96400,75
96500,70
96600,40
96700,30
96800,27
96900,30
97000,37
97100,38.47
97200,38.67
97300,38.87
97400,40.76
97500,48.67
97600,56.34
97700,54.14
97800,51.94
97900,49.74
98000,39.13
98100,37.99
98200,36.86
98300,35.73
98400,35.74
98960,26.37
99030,26.1
99150,21.63
99280,12.54
99340,0.18
99460,1.61
99590,14.42
99720,26.56
99780,34.66
99900,38.69
100030,41.9
100090,45.19
100220,48.26
100340,50.44
100470,50.19
100530,46.7
100660,42.3
100780,38.89
100910,35.48
100970,32.11
101100,29.13
101220,26.14
101280,23.48
101410,20.5
101540,17.17
101660,12.25
101720,5.62
101850,-0.59
101970,-2.93
102040,0.14
102200,4.8
102410,9.49
102620,13.68
102720,15.41
102920,15
103130,13.49
103340,11.92
103440,10.55
103650,8.84
103850,7.37
103960,5.76
104160,4.39
104370,3.04
104570,2.74
104680,3.14
104880,3.86
105090,4.51
105190,5.05
105400,5.81
105600,6.4
105810,7
105910,7.41
106120,6.97
106330,4.66
106430,1.38
106630,-2.37
106840,-5.63
107050,-8.14
107150,-8.6
107360,-8.51
107560,-8.09
107770,-7.38
107870,-6.86
108080,-6.01
108280,-5.38
108390,-4.64
108590,-4.12
108800,-3.26
109010,-2.67
109110,-2.6
109310,-2.6
109520,-2.6
109620,-2.6
109830,-2.6
110040,-2.6
110240,-2.36
110340,-1.58
110550,0.03
110760,1.31
110860,2.02
111070,2.91
111270,4.48
111480,5.07
111580,3.79
111790,-0.97
111990,-5.65
112200,-9.6
112270,-13.53
112410,-17.79
112550,-22.06
112620,-25.41
112760,-28.33
112900,-30.74
113040,-32.62
113120,-33.97
113260,-34.83
113400,-35.29
113470,-35
113610,-33.44
113750,-31.45
113890,-28.66
113960,-25.67
114100,-22.69
114240,-19.52
114310,-15.84
114450,-11.7
114590,-8.29
114730,-4.88
114800,-1.15
114950,1.41
115090,3.54
115230,5.42
115300,7.11
115440,8.29
115580,8.94
115650,9.66
115790,10.51
115930,11.08
116070,11.08
116140,9.1
116280,6.2
116420,3.46
116490,0.75
116640,0.68
116780,4.09
116920,7.06
116990,10.56
117130,13.11
117270,15.24
117340,16.08
117480,15.59
117620,11.75
117760,8.11
117830,4.11
117970,0.4
118110,-2.16
118250,-3.99
118320,-4.94
118470,-5.79
118610,-6.64
118680,-7.5
118820,-8.35
118960,-9.2
119100,-9.83
119170,-10.26
119310,-11.35
119450,-12.12
119520,-13.4
119660,-14.7
119800,-16.64
119940,-19.2
120010,-21.45
120160,-23.62
120300,-23.46
120440,-22.54
120510,-21.27
120650,-20.42
120790,-19.56
120860,-18.71
121000,-17.52
121160,-16.67
121320,-15.82
121400,-14.96
121560,-13.95
121720,-12.59
121800,-11.74
121960,-10.88
122120,-9.79
122280,-8.51
122360,-7.66
122520,-6.67
122680,-5.29
122760,-4.18
122920,-2.91
123080,-2.06
123240,-1.21
123320,-0.35
123480,0.5
123640,1.35
123800,2.21
123880,3.06
124040,3.83
124200,4.07
124280,4.34
124440,4.74
124600,4.74
124760,4.96
124840,5.07
125000,4.74
125160,4.58
125240,4.41
125400,4.39
125560,4.07
125720,4.07
125800,3.78
125960,3.74
126120,3.59
126200,3.4
126360,3.74
126520,4.59
126680,5.63
126760,6.63
126920,7.48
127170,8.98
127500,10.41
127670,10.41
128000,3.38
128330,-3.6
128500,-3.6
128830,-9.63
129170,-16.07
129500,-19.46
129670,-20.61
130000,-13.94
130330,-15.75
130500,-17.94
130830,-16.91
131170,-12.36
131500,-9.27
131670,-13.79
132000,-24.03
132180,-30.77
132270,-32.96
132450,-30.07
132640,-26.65
132820,-24.44
132910,-24.28
133090,-25
133270,-25.62
133450,-24.56
133550,-23.04
133730,-23.26
133910,-24.62
134000,-20.64
134180,-19.29
134360,-20.82
134550,-25.75
134640,-27.29
134820,-25.28
135000,-25.7
135090,-29.53
135270,-36.15
135450,-35.79
135640,-32.52
135730,-30.95
135910,-33.86
136090,-36.9
136180,-37.96
136360,-35.8
136550,-32.55
136730,-28.02
136820,-23.5
137000,-18.86
137290,-15.98
137580,-13.62
137720,-12.94
138010,-13.33
138300,-13.9
138440,-14.75
138730,-15.6
139020,-16.54
139300,-18.01
139450,-20.26
139740,-22.28
140020,-21.77
140170,-19.41
140460,-17.99
140740,-18.38
141030,-20.94
141180,-22.46
141460,-22.53
141750,-20.29
142040,-18.13
142180,-17.61
142470,-18.06
142760,-18.91
142900,-19.52
143190,-19.95
143480,-20.47
143770,-21.51
143910,-22.79
144200,-22.91
144400,-21.56
144500,-17.48
144700,-14.37
144900,-13.27
145100,-13.44
145200,-13.87
145400,-13.92
145600,-13.49
145700,-13.07
145900,-12.64
146100,-12.73
146300,-13.58
146400,-14.43
146600,-15.61
146800,-15.51
147000,-14.7
147100,-13.42
147300,-11.94
147500,-12.21
147600,-15.82
147800,-17.28
148000,-15.07
148200,-3.51
148300,1.74
148500,-10.03
148700,-23.93
148800,-26.28
149000,-23.84
149200,-10
149400,0.66
149500,2.82
149700,4.08
149900,4.51
150000,4.74
150200,4.74
150400,4.74
150600,4.74
150700,4.74
151040,4.74
151380,4.41
151720,4.41
151890,4.41
152230,3.85
152570,-1.62
152740,-12.7
153080,-15.61
153420,-12.43
153760,-4.85
153930,1.98
154280,4.07
154630,3.96
154810,3.54
155160,2.82
155510,-6.97
155870,-8.94
156040,-8.22
156400,-7.61
156750,1.07
156930,-0.77
157280,-7.8
157630,-19.11
157990,-25.95
158160,-20.18
158520,-7.83
158870,-6.27
159220,-7.27
159400,-11.39
159620,-16.43
159840,-19.73
159960,-22.31
160180,-24.14
160400,-25.73
160620,-26.28
160730,-24.82
160960,-21.59
161180,-17.66
161290,-15.28
161510,-15.84
161730,-19.31
161960,-23.29
162070,-27.1
162290,-30.51
162510,-32.29
162620,-30.4
162840,-24.91
163070,-19.9
163290,-19.16
163400,-18.53
163620,-17.67
163840,-16.82
164070,-16.28
164180,-17.27
164400,-20.35
164610,-24.39
164720,-28.88
164930,-32.86
165150,-35.29
165360,-35.01
165470,-33.7
165680,-31.99
165890,-30.79
166000,-30.29
166210,30.56
166430,-30.62
166640,-30.5
166750,-29.86
166960,-29.01
167170,-28.22
167390,-27.95
167490,-27.7
167710,-27.29
167920,-27.18
168030,-26.95
168240,-26.66
168450,-26.28
168670,-26.14
168770,-25.72
168990,-25.62
169200,-25.62
169300,-25.98
169490,-27.11
169690,-28.42
169880,-30.13
169980,-31.61
170170,-32.58
170370,-34.17
170470,-35.45
170660,-36.73
170850,-38.01
171050,-39.29
171150,-40.16
171340,-41.77
171540,-43.41
171730,-44.11
171830,-45.02
172020,-45.63
